State,RTO,Variant,OEM,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30
Madhya Pradesh,AGAR MALWA RTO - MP70,ICE,CLASSIC LEGENDS PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Madhya Pradesh,AGAR MALWA RTO - MP70,ICE,HERO MOTOCORP LTD,246.0,219.0,406.0,478.0,282.0,203.0,232.0,200.0,122.0,590.0,891.0,148.0,166.0,171.0,176.0,387.0,350.0,201.0,38.0,0.0,0.0,0.0,0.0
Madhya Pradesh,AGAR MALWA RTO - MP70,ICE,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,119.0,115.0,146.0,218.0,212.0,157.0,165.0,187.0,139.0,345.0,314.0,84.0,130.0,146.0,212.0,260.0,285.0,163.0,34.0,0.0,0.0,0.0,0.0
Madhya Pradesh,AGAR MALWA RTO - MP70,ICE,INDIA YAMAHA MOTOR PVT LTD,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
Madhya Pradesh,AGAR MALWA RTO - MP70,ICE,ROYAL-ENFIELD (UNIT OF EICHER LTD),19.0,15.0,17.0,18.0,8.0,4.0,5.0,4.0,7.0,16.0,18.0,7.0,12.0,20.0,2.0,15.0,16.0,10.0,1.0,76.0,0.0,0.0,0.0
Madhya Pradesh,AGAR MALWA RTO - MP70,ICE,SUZUKI MOTORCYCLE INDIA PVT LTD,4.0,3.0,4.0,7.0,4.0,5.0,6.0,10.0,9.0,9.0,14.0,12.0,9.0,4.0,6.0,5.0,3.0,8.0,0.0,35.0,0.0,0.0,0.0
Madhya Pradesh,AGAR MALWA RTO - MP70,ICE,TVS MOTOR COMPANY LTD,74.0,49.0,48.0,59.0,69.0,37.0,50.0,27.0,21.0,102.0,163.0,50.0,56.0,45.0,33.0,60.0,64.0,49.0,9.0,316.0,0.0,0.0,0.0
Madhya Pradesh,AGAR MALWA RTO - MP70,L3G,ATUL AUTO LTD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,AGAR MALWA RTO - MP70,L3G,RAJ AUTOMOTIVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
Madhya Pradesh,AGAR MALWA RTO - MP70,L3P,ATUL AUTO LTD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,AGAR MALWA RTO - MP70,L3P,DILLI ELECTRIC AUTO PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
Madhya Pradesh,AGAR MALWA RTO - MP70,L3P,SKS TRADE INDIA PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,AGAR MALWA RTO - MP70,L3P,STAR IGLOBAL AUTOMOTIVE PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,AGAR MALWA RTO - MP70,L3P,SUPER METRO INDUSTRIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Madhya Pradesh,AGAR MALWA RTO - MP70,L3P,ZESAR MOTORS PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ALIRAJPUR DTO - MP69,E2W,BAJAJ AUTO LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0
Madhya Pradesh,ALIRAJPUR DTO - MP69,E2W,HERO MOTOCORP LTD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0
Madhya Pradesh,ALIRAJPUR DTO - MP69,E2W,OLA ELECTRIC TECHNOLOGIES PVT LTD,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0
Madhya Pradesh,ALIRAJPUR DTO - MP69,E2W,TVS MOTOR COMPANY LTD,1.0,2.0,4.0,0.0,1.0,1.0,1.0,7.0,2.0,3.0,10.0,4.0,6.0,6.0,6.0,3.0,2.0,5.0,1.0,29.0,0.0,0.0,0.0
Madhya Pradesh,ALIRAJPUR DTO - MP69,ICE,BAJAJ AUTO LTD,24.0,19.0,73.0,144.0,97.0,44.0,46.0,37.0,39.0,48.0,147.0,31.0,51.0,36.0,74.0,107.0,115.0,37.0,1.0,421.0,0.0,0.0,0.0
Madhya Pradesh,ALIRAJPUR DTO - MP69,ICE,HERO MOTOCORP LTD,317.0,323.0,685.0,0.0,0.0,456.0,275.0,234.0,195.0,326.0,885.0,197.0,268.0,244.0,665.0,0.0,0.0,334.0,11.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ALIRAJPUR DTO - MP69,ICE,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,43.0,16.0,70.0,145.0,165.0,102.0,82.0,92.0,54.0,119.0,284.0,65.0,89.0,92.0,170.0,229.0,194.0,86.0,5.0,865.0,0.0,0.0,0.0
Madhya Pradesh,ALIRAJPUR DTO - MP69,ICE,INDIA YAMAHA MOTOR PVT LTD,10.0,4.0,5.0,11.0,22.0,14.0,7.0,11.0,11.0,4.0,9.0,15.0,19.0,18.0,19.0,16.0,18.0,17.0,0.0,107.0,0.0,0.0,0.0
Madhya Pradesh,ALIRAJPUR DTO - MP69,ICE,ROYAL-ENFIELD (UNIT OF EICHER LTD),1.0,3.0,1.0,8.0,3.0,2.0,0.0,5.0,3.0,10.0,18.0,2.0,2.0,2.0,6.0,15.0,8.0,8.0,0.0,41.0,0.0,0.0,0.0
Madhya Pradesh,ALIRAJPUR DTO - MP69,ICE,SUZUKI MOTORCYCLE INDIA PVT LTD,11.0,5.0,4.0,7.0,11.0,10.0,12.0,6.0,3.0,14.0,19.0,6.0,10.0,5.0,9.0,5.0,12.0,9.0,1.0,51.0,0.0,0.0,0.0
Madhya Pradesh,ALIRAJPUR DTO - MP69,ICE,TVS MOTOR COMPANY LTD,92.0,69.0,121.0,273.0,167.0,102.0,91.0,66.0,58.0,103.0,296.0,67.0,105.0,87.0,173.0,294.0,219.0,89.0,0.0,967.0,0.0,0.0,0.0
Madhya Pradesh,ALIRAJPUR DTO - MP69,L3P,ALTIER ELECTRIC VEHICLES PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Madhya Pradesh,ALIRAJPUR DTO - MP69,L3P,ATUL AUTO LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ALIRAJPUR DTO - MP69,L3P,CHAMPION POLY PLAST,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,E2W,AMPERE VEHICLES PRIVATE LIMITED,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,E2W,BAJAJ AUTO LTD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,1.0,13.0,2.0,1.0,10.0,0.0,31.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,E2W,BGAUSS AUTO PRIVATE LIMITED,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,E2W,HERO MOTOCORP LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,E2W,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,E2W,OKAYA EV PVT LTD,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,E2W,OLA ELECTRIC TECHNOLOGIES PVT LTD,7.0,5.0,5.0,4.0,7.0,8.0,6.0,2.0,5.0,7.0,3.0,1.0,9.0,2.0,12.0,10.0,18.0,11.0,0.0,62.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,E2W,TVS MOTOR COMPANY LTD,3.0,2.0,5.0,1.0,0.0,2.0,1.0,2.0,3.0,13.0,2.0,2.0,6.0,2.0,11.0,10.0,12.0,5.0,0.0,46.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,E2W,WARDWIZARD INNOVATIONS & MOBILITY LIMITED,6.0,4.0,1.0,2.0,2.0,0.0,2.0,1.0,5.0,6.0,9.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,BAJAJ AUTO LTD,65.0,84.0,84.0,103.0,80.0,60.0,58.0,45.0,52.0,86.0,124.0,49.0,105.0,50.0,66.0,87.0,56.0,51.0,1.0,416.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,CLASSIC LEGENDS PVT LTD,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,HERO MOTOCORP LTD,195.0,188.0,246.0,212.0,195.0,159.0,215.0,144.0,165.0,321.0,473.0,148.0,233.0,211.0,231.0,202.0,189.0,161.0,7.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,92.0,62.0,103.0,95.0,109.0,127.0,147.0,135.0,144.0,179.0,447.0,97.0,149.0,122.0,226.0,163.0,205.0,126.0,0.0,991.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,INDIA YAMAHA MOTOR PVT LTD,9.0,1.0,9.0,0.0,1.0,0.0,4.0,4.0,11.0,8.0,10.0,9.0,5.0,3.0,3.0,8.0,2.0,1.0,0.0,22.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,ROYAL-ENFIELD (UNIT OF EICHER LTD),6.0,12.0,8.0,18.0,11.0,10.0,4.0,12.0,4.0,18.0,19.0,8.0,13.0,11.0,12.0,9.0,10.0,9.0,0.0,64.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,SUZUKI MOTORCYCLE INDIA PVT LTD,5.0,19.0,7.0,11.0,4.0,5.0,14.0,1.0,9.0,20.0,8.0,4.0,6.0,0.0,8.0,11.0,10.0,3.0,2.0,40.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,ICE,TVS MOTOR COMPANY LTD,101.0,144.0,173.0,150.0,172.0,112.0,128.0,118.0,132.0,153.0,326.0,123.0,133.0,123.0,162.0,153.0,151.0,108.0,3.0,833.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,L3G,BRIGHT AUTOZONE PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Madhya Pradesh,ANUPPUR DTO - MP65,L3G,MAHINDRA LAST MILE MOBILITY LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,L3P,MAHINDRA & MAHINDRA LIMITED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,L3P,MAHINDRA LAST MILE MOBILITY LTD,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,L3P,MINI METRO EV L.L.P,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,L5G,MAHINDRA LAST MILE MOBILITY LTD,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,L5P,BAJAJ AUTO LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,L5P,MAHINDRA LAST MILE MOBILITY LTD,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0
Madhya Pradesh,ANUPPUR DTO - MP65,L5P,PIAGGIO VEHICLES PVT LTD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,E2W,BAJAJ AUTO LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,13.0,20.0,11.0,12.0,17.0,13.0,5.0,5.0,0.0,63.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,E2W,BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,E2W,HERO ELECTRIC VEHICLES PVT. LTD,1.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,E2W,HERO MOTOCORP LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,8.0,0.0,24.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,E2W,KLB KOMAKI PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,E2W,OLA ELECTRIC TECHNOLOGIES PVT LTD,3.0,9.0,18.0,9.0,8.0,15.0,7.0,3.0,7.0,17.0,29.0,9.0,27.0,8.0,24.0,14.0,15.0,21.0,0.0,109.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,E2W,PUR ENERGY PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,E2W,TVS MOTOR COMPANY LTD,16.0,12.0,26.0,7.0,12.0,20.0,23.0,35.0,46.0,79.0,96.0,55.0,50.0,44.0,85.0,40.0,59.0,62.0,0.0,340.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,ICE,BAJAJ AUTO LTD,93.0,96.0,162.0,229.0,195.0,179.0,150.0,148.0,97.0,228.0,507.0,87.0,129.0,79.0,134.0,201.0,175.0,105.0,1.0,824.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,ICE,BMW INDIA PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,ICE,HERO MOTOCORP LTD,283.0,337.0,573.0,704.0,467.0,318.0,328.0,276.0,156.0,466.0,0.0,315.0,312.0,351.0,404.0,718.0,560.0,275.0,4.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,ICE,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,93.0,110.0,144.0,241.0,156.0,121.0,99.0,99.0,89.0,251.0,590.0,91.0,128.0,92.0,226.0,276.0,218.0,109.0,4.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,ICE,INDIA YAMAHA MOTOR PVT LTD,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,ICE,ROYAL-ENFIELD (UNIT OF EICHER LTD),6.0,2.0,12.0,14.0,15.0,15.0,11.0,9.0,4.0,20.0,33.0,11.0,5.0,2.0,11.0,15.0,15.0,11.0,0.0,59.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,ICE,SUZUKI MOTORCYCLE INDIA PVT LTD,15.0,13.0,14.0,14.0,16.0,11.0,12.0,11.0,11.0,9.0,22.0,18.0,7.0,2.0,5.0,11.0,15.0,7.0,0.0,47.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,ICE,TVS MOTOR COMPANY LTD,108.0,111.0,105.0,196.0,157.0,112.0,106.0,108.0,75.0,194.0,504.0,91.0,121.0,100.0,118.0,197.0,185.0,103.0,5.0,829.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,L3G,ENTICE IMPEX PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,L3G,KIRAN AUTOMOBILE INDUSTRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,L3G,SHRI BARSANA E-VEHICLES PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,L3P,J. S. AUTO (P) LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,L3P,KHALSAE-VEHICLES PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,L5G,J. S. AUTO (P) LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,L5G,MAHINDRA LAST MILE MOBILITY LTD,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,L5G,PIAGGIO VEHICLES PVT LTD,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Madhya Pradesh,ASHOKNAGAR DTO - MP67,L5P,MAHINDRA LAST MILE MOBILITY LTD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Madhya Pradesh,BADWANI DTO - MP46,E2W,BAJAJ AUTO LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,2.0,8.0,7.0,6.0,10.0,0.0,40.0,0.0,0.0,0.0
Madhya Pradesh,BADWANI DTO - MP46,E2W,HERO MOTOCORP LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0
Madhya Pradesh,BADWANI DTO - MP46,E2W,OLA ELECTRIC TECHNOLOGIES PVT LTD,2.0,4.0,5.0,6.0,3.0,3.0,3.0,2.0,2.0,7.0,1.0,1.0,25.0,4.0,14.0,11.0,10.0,8.0,1.0,73.0,0.0,0.0,0.0
Madhya Pradesh,BADWANI DTO - MP46,E2W,PUR ENERGY PVT LTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0
Madhya Pradesh,BADWANI DTO - MP46,E2W,TVS MOTOR COMPANY LTD,3.0,3.0,1.0,0.0,4.0,3.0,3.0,26.0,18.0,34.0,72.0,25.0,35.0,19.0,38.0,27.0,20.0,25.0,0.0,164.0,0.0,0.0,0.0
